District,Region,AC Name,PC Name,Year,AC No,PC No,Constituency_Type,CandID,Candidate,Party,Votes,Rank,Valid_Votes,Vote_Share_Percentage,Margin,Margin_Percentage,ENOP,Candidate_Type
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,4,(DR.) SANJEEV KUMAR BALYAN,BJP,118009,1,211111,55.9,-62635,-29.67,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,1,KADIR RANA,BSP,55374,2,211111,26.23,62635,29.67,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,3,VIRENDER SINGH,SP,30523,3,211111,14.46,87486,41.44,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,2,PANKAJ AGARWAL,INC,1670,4,211111,0.79,116339,55.11,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,20,None of the Above,NOTA,938,5,211111,0.44,117071,55.46,2.5,
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,17,RAKESH,IND,858,6,211111,0.41,117151,55.49,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,10,RAJESH DEVI ALIAS RADHIKA BALIYAN,AITC,770,7,211111,0.36,117239,55.54,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,16,PHOOL SINGH PAL,IND,730,8,211111,0.35,117279,55.55,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,5,ANIL KUMAR,BMUP,427,9,211111,0.2,117582,55.7,2.5,SC
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,19,SHANDAR GUFRAN,IND,384,10,211111,0.18,117625,55.72,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,13,GUFRAN AHMAD,IND,315,11,211111,0.15,117694,55.75,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,8,MOHAMMED YAMIN,AAAP,214,12,211111,0.1,117795,55.8,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,14,JAGBIR SINGH,IND,173,13,211111,0.08,117836,55.82,2.5,SC
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,15,NASEEM AHMAD ANSARI,IND,151,14,211111,0.07,117858,55.83,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,12,ANKUR,IND,130,15,211111,0.06,117879,55.84,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,9,MO. YAMIN,AIRSP,115,16,211111,0.05,117894,55.85,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,18,SHABNAM,IND,110,17,211111,0.05,117899,55.85,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,11,LALIT CHAUHAN,JD(U),93,18,211111,0.04,117916,55.86,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,7,MANGE RAM KASHYAP,MKUP,66,19,211111,0.03,117943,55.87,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,CHARTHAWAL,Muzaffarnagar,2014,12,3,GEN,6,CHATAR SINGH KASHYAP,VAJP,61,20,211111,0.03,117948,55.87,2.5,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,2,KUNWAR BHARTENDRA,BJP,99635,1,205995,48.37,-37621,-18.27,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,4,SHAHNAWAZ RANA,SP,62014,2,205995,30.1,37621,18.27,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,3,MALOOK NAGAR,BSP,37518,3,205995,18.21,62117,30.16,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,1,JAYA PRADA NAHATA,RLD,2875,4,205995,1.4,96760,46.97,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,13,None of the Above,NOTA,959,5,205995,0.47,98676,47.9,2.86,
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,9,MOHAMMAD MOOSA,PECP,675,6,205995,0.33,98960,48.04,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,12,GAJRESH KUMAR,IND,443,7,205995,0.22,99192,48.15,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,5,UDAY ALIES UDAYVEER,BMF,431,8,205995,0.21,99204,48.16,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,10,UMESH ALIES PANI,IND,428,9,205995,0.21,99207,48.16,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,11,KAMAL,IND,386,10,205995,0.19,99249,48.18,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,6,GAURAV,AAAP,357,11,205995,0.17,99278,48.2,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,8,MOHAMAD ADEEB,RWSP,171,12,205995,0.08,99464,48.29,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,PURQAZI,Bijnor,2014,13,4,SC,7,PARVEZ AQIL,AIMF,103,13,205995,0.05,99532,48.32,2.86,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,4,(DR.) SANJEEV KUMAR BALYAN,BJP,128857,1,216009,59.65,-65356,-30.25,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,1,KADIR RANA,BSP,63501,2,216009,29.4,65356,30.25,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,3,VIRENDER SINGH,SP,13821,3,216009,6.4,115036,53.25,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,2,PANKAJ AGARWAL,INC,5120,4,216009,2.37,123737,57.28,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,20,None of the Above,NOTA,880,5,216009,0.41,127977,59.24,2.22,
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,8,MOHAMMED YAMIN,AAAP,662,6,216009,0.31,128195,59.34,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,16,PHOOL SINGH PAL,IND,601,7,216009,0.28,128256,59.37,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,10,RAJESH DEVI ALIAS RADHIKA BALIYAN,AITC,595,8,216009,0.28,128262,59.37,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,17,RAKESH,IND,503,9,216009,0.23,128354,59.42,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,5,ANIL KUMAR,BMUP,371,10,216009,0.17,128486,59.48,2.22,SC
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,13,GUFRAN AHMAD,IND,204,11,216009,0.09,128653,59.56,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,19,SHANDAR GUFRAN,IND,184,12,216009,0.09,128673,59.56,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,15,NASEEM AHMAD ANSARI,IND,133,13,216009,0.06,128724,59.59,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,14,JAGBIR SINGH,IND,105,14,216009,0.05,128752,59.6,2.22,SC
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,9,MO. YAMIN,AIRSP,99,15,216009,0.05,128758,59.6,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,12,ANKUR,IND,95,16,216009,0.04,128762,59.61,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,11,LALIT CHAUHAN,JD(U),80,17,216009,0.04,128777,59.61,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,7,MANGE RAM KASHYAP,MKUP,73,18,216009,0.03,128784,59.62,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,18,SHABNAM,IND,67,19,216009,0.03,128790,59.62,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,MUZAFFARNAGAR,Muzaffarnagar,2014,14,3,GEN,6,CHATAR SINGH KASHYAP,VAJP,58,20,216009,0.03,128799,59.62,2.22,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,4,(DR.) SANJEEV KUMAR BALYAN,BJP,125802,1,206611,60.89,-84483,-40.89,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,1,KADIR RANA,BSP,41319,2,206611,20,84483,40.89,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,3,VIRENDER SINGH,SP,31862,3,206611,15.42,93940,45.47,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,2,PANKAJ AGARWAL,INC,2005,4,206611,0.97,123797,59.92,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,20,None of the Above,NOTA,1066,5,206611,0.52,124736,60.37,2.33,
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,10,RAJESH DEVI ALIAS RADHIKA BALIYAN,AITC,887,6,206611,0.43,124915,60.46,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,17,RAKESH,IND,630,7,206611,0.3,125172,60.59,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,16,PHOOL SINGH PAL,IND,561,8,206611,0.27,125241,60.62,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,5,ANIL KUMAR,BMUP,453,9,206611,0.22,125349,60.67,2.33,SC
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,19,SHANDAR GUFRAN,IND,430,10,206611,0.21,125372,60.68,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,13,GUFRAN AHMAD,IND,403,11,206611,0.2,125399,60.69,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,8,MOHAMMED YAMIN,AAAP,296,12,206611,0.14,125506,60.75,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,15,NASEEM AHMAD ANSARI,IND,149,13,206611,0.07,125653,60.82,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,12,ANKUR,IND,148,14,206611,0.07,125654,60.82,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,14,JAGBIR SINGH,IND,138,15,206611,0.07,125664,60.82,2.33,SC
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,11,LALIT CHAUHAN,JD(U),134,16,206611,0.06,125668,60.83,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,9,MO. YAMIN,AIRSP,107,17,206611,0.05,125695,60.84,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,18,SHABNAM,IND,80,18,206611,0.04,125722,60.85,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,6,CHATAR SINGH KASHYAP,VAJP,73,19,206611,0.04,125729,60.85,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,KHATAULI,Muzaffarnagar,2014,15,3,GEN,7,MANGE RAM KASHYAP,MKUP,68,20,206611,0.03,125734,60.86,2.33,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,2,KUNWAR BHARTENDRA,BJP,95816,1,201446,47.56,-30029,-14.9,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,4,SHAHNAWAZ RANA,SP,65787,2,201446,32.66,30029,14.9,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,3,MALOOK NAGAR,BSP,30248,3,201446,15.02,65568,32.54,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,9,MOHAMMAD MOOSA,PECP,3177,4,201446,1.58,92639,45.98,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,1,JAYA PRADA NAHATA,RLD,3117,5,201446,1.55,92699,46.01,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,13,None of the Above,NOTA,899,6,201446,0.45,94917,47.11,2.78,
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,5,UDAY ALIES UDAYVEER,BMF,505,7,201446,0.25,95311,47.31,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,12,GAJRESH KUMAR,IND,496,8,201446,0.25,95320,47.31,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,10,UMESH ALIES PANI,IND,445,9,201446,0.22,95371,47.34,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,11,KAMAL,IND,342,10,201446,0.17,95474,47.39,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,6,GAURAV,AAAP,266,11,201446,0.13,95550,47.43,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,8,MOHAMAD ADEEB,RWSP,244,12,201446,0.12,95572,47.44,2.78,GEN
MUZAFFARNAGAR,Pashchimanchal,MEERAPUR,Bijnor,2014,16,4,GEN,7,PARVEZ AQIL,AIMF,104,13,201446,0.05,95712,47.51,2.78,GEN
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,3,YASHVIR SINGH,SP,71353,1,199120,35.83,-962,-0.48,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,2,YASHWANT SINGH,BJP,70391,2,199120,35.35,962,0.48,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,1,GIRISH CHANDRA,BSP,49560,3,199120,24.89,21793,10.94,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,15,None of the Above,NOTA,1528,4,199120,0.77,69825,35.06,3.23,
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,13,SHAMSHER,IND,982,5,199120,0.49,70371,35.34,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,11,SARIKA,AAAP,970,6,199120,0.49,70383,35.34,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,14,SUNIL,IND,917,7,199120,0.46,70436,35.37,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,10,SHEESHRAM SINGH RAVI,PECP,839,8,199120,0.42,70514,35.41,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,4,OMPRAKASH RAVI,SHS,645,9,199120,0.32,70708,35.51,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,6,BHAGWAN DASS RATHOR,MD,535,10,199120,0.27,70818,35.56,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,12,ASARPAT SINGH,IND,451,11,199120,0.23,70902,35.6,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,5,TEJ SINGH,ASP,401,12,199120,0.2,70952,35.63,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,7,MANJU DEVI,LD,224,13,199120,0.11,71129,35.72,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,8,VINOD KUMAR,BMUP,195,14,199120,0.1,71158,35.73,3.23,SC
BIJNOR,ROHILKHAND,NAJIBABAD,Nagina,2014,17,5,GEN,9,SHARISHTHA KUMAR SINGH,JMBP,129,15,199120,0.06,71224,35.77,3.23,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,2,YASHWANT SINGH,BJP,68059,1,200279,33.98,-2955,-1.47,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,3,YASHVIR SINGH,SP,65104,2,200279,32.51,2955,1.47,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,1,GIRISH CHANDRA,BSP,52992,3,200279,26.46,15067,7.52,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,10,SHEESHRAM SINGH RAVI,PECP,7364,4,200279,3.68,60695,30.3,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,15,None of the Above,NOTA,1532,5,200279,0.76,66527,33.22,3.33,
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,14,SUNIL,IND,937,6,200279,0.47,67122,33.51,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,11,SARIKA,AAAP,803,7,200279,0.4,67256,33.58,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,13,SHAMSHER,IND,800,8,200279,0.4,67259,33.58,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,4,OMPRAKASH RAVI,SHS,750,9,200279,0.37,67309,33.61,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,6,BHAGWAN DASS RATHOR,MD,446,10,200279,0.22,67613,33.76,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,5,TEJ SINGH,ASP,393,11,200279,0.2,67666,33.78,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,9,SHARISHTHA KUMAR SINGH,JMBP,359,12,200279,0.18,67700,33.8,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,12,ASARPAT SINGH,IND,342,13,200279,0.17,67717,33.81,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,7,MANJU DEVI,LD,220,14,200279,0.11,67839,33.87,3.33,SC
BIJNOR,ROHILKHAND,NAGINA,Nagina,2014,18,5,SC,8,VINOD KUMAR,BMUP,178,15,200279,0.09,67881,33.89,3.33,SC
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,4,KUNWER SARVESH KUMAR,BJP,94995,1,214765,44.23,-38602,-17.97,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,3,HAJI MOHD YAQOOB,BSP,56393,2,214765,26.26,38602,17.97,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,5,DR S T HASAN,SP,39161,3,214765,18.23,55834,26,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,11,ENGINEER MOHAMMAD IRFAN,PECP,11358,4,214765,5.29,83637,38.94,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,2,BEGUM NOOR BANO URF MEHTAB,INC,2373,5,214765,1.1,92622,43.13,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,15,SAURABH PRATAP SINGH,AITC,1979,6,214765,0.92,93016,43.31,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,19,None of the Above,NOTA,1519,7,214765,0.71,93476,43.52,3.33,
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,16,HARIOM,NADP,1044,8,214765,0.49,93951,43.74,3.33,SC
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,14,SANDEEP KUMAR,SSKP,993,9,214765,0.46,94002,43.77,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,1,NAFISUDDIN,CPM,873,10,214765,0.41,94122,43.82,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,12,VIMAL KUMAR,AAAP,675,11,214765,0.31,94320,43.92,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,13,SATISH CHANDRA SHARMA,NAP,641,12,214765,0.3,94354,43.93,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,6,AMIT KUMAR,BMUP,583,13,214765,0.27,94412,43.96,3.33,SC
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,10,TEAJ SINGH SAINI,RSMD,446,14,214765,0.21,94549,44.02,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,8,JAIPAL SINGH SAINI,SHS,432,15,214765,0.2,94563,44.03,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,17,RAJ KUMAR GUPTA,IND,411,16,214765,0.19,94584,44.04,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,18,ROOPA CHANDRA SINGH,IND,357,17,214765,0.17,94638,44.06,3.33,SC
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,7,KAMAR ALAM,IBSP,284,18,214765,0.13,94711,44.1,3.33,GEN
BIJNOR,ROHILKHAND,BARHAPUR,Moradabad,2014,19,6,GEN,9,MOHD ZAFAR IQBAL,ABML(S),248,19,214765,0.12,94747,44.11,3.33,GEN
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,2,YASHWANT SINGH,BJP,70693,1,174258,40.57,-20917,-12.01,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,3,YASHVIR SINGH,SP,49776,2,174258,28.56,20917,12.01,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,1,GIRISH CHANDRA,BSP,45801,3,174258,26.28,24892,14.29,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,10,SHEESHRAM SINGH RAVI,PECP,2815,4,174258,1.62,67878,38.95,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,15,None of the Above,NOTA,1064,5,174258,0.61,69629,39.96,3.23,
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,6,BHAGWAN DASS RATHOR,MD,828,6,174258,0.48,69865,40.09,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,14,SUNIL,IND,702,7,174258,0.4,69991,40.17,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,11,SARIKA,AAAP,675,8,174258,0.39,70018,40.18,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,13,SHAMSHER,IND,529,9,174258,0.3,70164,40.27,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,4,OMPRAKASH RAVI,SHS,489,10,174258,0.28,70204,40.29,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,12,ASARPAT SINGH,IND,283,11,174258,0.16,70410,40.41,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,5,TEJ SINGH,ASP,279,12,174258,0.16,70414,40.41,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,7,MANJU DEVI,LD,128,13,174258,0.07,70565,40.5,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,8,VINOD KUMAR,BMUP,106,14,174258,0.06,70587,40.51,3.23,SC
BIJNOR,ROHILKHAND,DHAMPUR,Nagina,2014,20,5,GEN,9,SHARISHTHA KUMAR SINGH,JMBP,90,15,174258,0.05,70603,40.52,3.23,SC
BIJNOR,ROHILKHAND,NEHTAUR,Nagina,2014,21,5,SC,2,YASHWANT SINGH,BJP,81961,1,184053,44.53,-33854,-18.39,3.03,SC
BIJNOR,ROHILKHAND,NEHTAUR,Nagina,2014,21,5,SC,1,GIRISH CHANDRA,BSP,48107,2,184053,26.14,33854,18.39,3.03,SC
BIJNOR,ROHILKHAND,NEHTAUR,Nagina,2014,21,5,SC,3,YASHVIR SINGH,SP,45187,3,184053,24.55,36774,19.98,3.03,SC
BIJNOR,ROHILKHAND,NEHTAUR,Nagina,2014,21,5,SC,10,SHEESHRAM SINGH RAVI,PECP,3186,4,184053,1.73,78775,42.8,3.03,SC
BIJNOR,ROHILKHAND,NEHTAUR,Nagina,2014,21,5,SC,15,None of the Above,NOTA,1207,5,184053,0.66,80754,43.87,3.03,
